@relation 'ToWeka_sectionSegmentation'
@attribute m1 numeric
@attribute m5 numeric
@attribute m6 numeric
@attribute m7 numeric
@attribute m8 numeric
@attribute m9 numeric
@attribute m10 numeric
@attribute m13 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v4 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute vCent numeric
@attribute vFlat numeric
@attribute class  {tani,	non_tani,	}
@data
-798.110352,12.718923,-24.249943,-19.006117,-5.678579,1.076305,-7.083088,4.142321,823.012329,338.003998,239.499222,37.378300,28.769661,0.000425,0.000365,tani
-784.088867,9.054296,-28.176720,-17.881548,-6.332124,1.010612,-7.409767,7.775681,1526.696045,403.266357,540.972717,54.785389,57.692188,0.000468,0.000485,tani
-784.993774,11.838599,-26.513033,-11.394746,-1.087393,0.057662,-9.981606,4.800579,1604.199951,725.541931,184.884460,46.073788,40.271355,0.000848,0.000601,tani
-778.116821,11.720931,-27.345114,-14.929347,-1.336353,2.926219,-9.125541,4.997530,1523.257324,898.579346,297.325714,30.719067,40.207531,0.001053,0.000744,tani
-774.239197,7.176555,-23.638275,-12.055157,-0.622443,-0.842087,-7.578503,3.594713,1997.530640,932.373779,218.822662,28.597744,52.862488,0.001112,0.000783,tani
-759.229248,9.058823,-21.875961,-9.672421,-2.576092,5.356297,-4.569229,3.008629,1859.122925,887.085754,244.739792,35.974415,50.780746,0.000926,0.000643,tani
-770.976807,16.988487,-19.230740,-11.679909,-4.515298,2.760188,-3.541956,3.891145,1793.633301,751.674072,132.310440,26.863359,45.631927,0.000858,0.000616,tani
-785.679382,9.526501,-20.821171,-17.880653,-9.833978,3.832331,-0.663239,5.184906,1794.437134,443.522827,160.120026,24.770649,26.900084,0.000491,0.000485,tani
-772.653931,3.786572,-16.717031,-14.763237,-12.637179,-0.732233,-4.189818,6.506210,1424.970581,347.456818,252.607971,44.155350,45.278999,0.000423,0.000399,tani
-760.267334,3.988766,-21.231417,-16.676987,-12.832783,-0.589011,-4.744105,4.264989,1660.107422,388.154205,148.862640,36.221920,40.585014,0.000415,0.000388,tani
-732.960815,6.119238,-11.409004,-10.445160,-10.872533,-1.615936,-4.748555,5.359443,2204.088135,627.124756,437.924622,35.512169,68.784462,0.000615,0.000475,tani
-748.628235,10.437852,-20.649963,-9.027839,-0.536289,-0.868818,-7.551562,1.269711,1328.399658,570.218018,324.579529,37.024216,32.234360,0.000631,0.000397,tani
-774.777893,1.862821,-22.397966,-17.631134,-11.143171,-2.192586,-8.127933,5.946526,1192.747925,330.377869,156.999817,42.415356,30.927790,0.000427,0.000372,tani
-773.650208,3.310978,-23.808777,-20.555168,-12.136509,0.306068,-7.055863,6.192287,1404.717529,340.656677,143.731186,29.818754,30.577421,0.000396,0.000376,tani
-743.589417,-1.846342,-24.623144,-14.380472,-11.039551,-1.647952,-7.238774,6.257994,1857.352539,1057.239746,249.570129,52.970432,52.289318,0.000880,0.000563,tani
-770.481262,2.074935,-21.579491,-15.502677,-6.742795,-4.130555,-10.202951,4.528191,1273.664429,397.079285,133.118210,53.006222,48.500599,0.000505,0.000406,tani
-738.623657,-1.680569,-25.471066,-13.464423,-6.495346,-0.141912,-8.557396,6.271245,2739.512207,752.834961,219.647293,48.534313,39.631035,0.000711,0.000570,tani
-741.135071,1.860964,-25.426332,-15.324606,-7.303565,-0.765786,-10.102843,6.369657,2446.831543,734.924438,198.538055,41.706600,44.406208,0.000668,0.000536,tani
-751.766846,11.429554,-18.810900,-17.321997,-5.923227,0.628477,-7.568385,4.312144,2229.759033,806.473389,444.933380,29.570452,32.628231,0.000971,0.000810,tani
-722.051086,3.168571,-21.750639,-7.524360,-1.203827,-0.506084,-7.042316,2.009990,1700.325073,813.125549,254.618103,37.675922,45.077324,0.000736,0.000401,tani
-728.660828,8.050518,-22.190128,-9.317435,-1.347729,-2.588416,-8.160398,-0.501444,1525.030151,619.538452,257.975098,57.508602,31.111458,0.000611,0.000396,tani
-726.193909,5.291026,-21.920586,-10.805164,-1.958485,2.630871,-8.117443,0.414066,2042.599609,540.287354,219.427185,43.647099,44.236408,0.000557,0.000385,tani
-773.604919,8.913910,-23.650204,-15.143501,-2.954123,-4.690750,-12.504427,-3.157511,1420.136963,639.770752,189.723267,38.930809,42.892857,0.000724,0.000535,tani
-729.539673,3.818627,-22.181570,-7.806304,-4.054216,-2.958418,-11.449317,-1.395646,1649.624146,622.036804,289.287598,50.156551,66.357300,0.000595,0.000371,tani
-742.842834,8.010351,-25.671083,-7.634118,0.423358,-4.062815,-10.904377,-0.299277,1712.623657,799.304077,290.735382,42.010517,50.883049,0.000855,0.000533,tani
-773.576660,7.468060,-20.873817,-14.331449,-4.739977,-4.479144,-12.844498,-0.868560,1737.279419,713.867920,158.597931,43.847546,31.026243,0.000830,0.000695,tani
-735.526306,5.872952,-21.274740,-11.693532,-4.321196,-1.887819,-11.344192,0.445458,1822.091919,1102.788574,239.656021,46.400547,45.084381,0.001020,0.000572,tani
-733.108704,7.468666,-22.767529,-11.065489,-3.596619,0.607665,-10.628080,1.276580,1308.474976,490.260315,310.657410,62.228615,51.361427,0.000570,0.000362,tani
-741.938049,9.516267,-28.389431,-16.706480,-7.566912,2.626734,-4.583755,0.898146,2162.289307,723.635742,563.106934,44.996155,51.446571,0.000783,0.000603,tani
-753.097351,17.968456,-22.642506,-10.133924,1.353630,-3.027902,-11.617878,4.288233,1790.074219,715.514771,239.285156,32.537331,53.146854,0.000778,0.000518,tani
-766.573669,16.891329,-20.175753,-8.132981,-0.974568,-2.018093,-11.995499,2.836908,1560.484619,899.237366,152.105545,30.832939,40.004601,0.000949,0.000590,tani
-757.907227,24.956781,-15.523362,-10.148675,-4.535895,0.545011,-8.308348,2.660268,1910.218506,773.686340,240.487167,37.493774,49.678677,0.000663,0.000455,tani
-747.452454,18.374334,-18.718658,-10.703978,-2.574513,-1.551412,-11.838486,4.647676,2104.478760,837.024902,315.887482,36.567627,37.283726,0.000897,0.000637,tani
-791.322510,8.077406,-27.750729,-12.505297,-0.496463,2.560833,-7.141826,5.628006,1756.121460,553.580444,170.969238,36.929916,39.100464,0.000542,0.000527,tani
-749.814392,7.928954,-22.601000,-10.978234,-3.071972,-3.832233,-14.131937,4.593621,2960.784912,1403.896851,413.351776,36.400303,44.886505,0.001515,0.001026,tani
-760.270813,17.646900,-17.504965,-7.959658,1.411102,-0.922668,-8.215445,2.184380,1808.885864,813.796814,243.655655,35.059052,46.283993,0.000895,0.000586,tani
-754.211487,16.364260,-19.351128,-6.830994,2.688072,-0.218512,-13.224721,2.237146,1988.375366,761.238708,247.151978,39.704590,46.856892,0.000769,0.000484,tani
-755.350708,20.112661,-18.026035,-8.759623,-0.808371,-1.201481,-11.578797,2.650859,1842.246704,693.012085,307.521118,28.505199,58.584961,0.000684,0.000464,tani
-777.768860,1.585286,-26.065426,-13.561765,-6.390310,-3.942779,-11.490288,2.486973,2125.883789,676.300049,215.016403,35.907040,47.477982,0.000786,0.000652,tani
-732.185608,9.567033,-21.759937,-7.779979,-1.568644,-3.757315,-13.670631,3.296080,1721.697754,577.022583,259.350952,50.984360,54.115532,0.000567,0.000353,tani
-765.886353,14.745456,-21.627680,-11.372359,-0.622478,-2.461413,-13.634429,5.435092,1757.285889,755.863647,288.446594,42.409584,62.196877,0.000931,0.000627,tani
-778.341309,14.199062,-20.580486,-10.480300,0.263908,-2.020439,-12.297522,6.046789,2650.046143,970.545410,247.862579,36.541302,49.841988,0.001178,0.000851,tani
-771.055603,15.368006,-18.508230,-10.913281,0.713512,-2.395141,-12.859801,4.610790,1891.449951,773.098022,357.064545,37.769485,36.882099,0.001032,0.000711,tani
-745.565796,7.977662,-22.520199,-9.373834,-1.878266,-4.224087,-13.966829,3.019167,2124.612549,666.891785,397.618164,40.059414,49.716652,0.000700,0.000470,tani
-751.983826,6.628362,-26.115660,-9.636680,-0.897707,-6.423628,-16.892681,1.876817,1698.858032,733.305664,364.889709,34.508156,36.579277,0.000717,0.000459,tani
-735.581116,10.372861,-24.318821,-8.968047,-0.229815,0.351897,-10.297548,1.600307,1789.271851,774.942322,349.930969,33.721447,38.263256,0.000719,0.000434,tani
-736.040161,8.413911,-22.907095,-8.576435,-0.165841,-0.341295,-12.944638,3.417155,1825.133179,753.618103,317.329803,40.295700,56.374928,0.000706,0.000436,tani
-744.479919,18.871323,-17.884474,-8.378860,-0.236180,-0.299766,-12.844939,3.728254,1543.168213,593.073853,307.774078,35.601555,47.539845,0.000527,0.000307,tani
-760.055542,20.885506,-18.256474,-10.239838,0.801401,-0.537250,-12.726655,3.458997,1845.088745,700.226929,304.662262,44.095108,36.237728,0.000637,0.000431,tani
-788.749146,11.282106,-19.220293,-15.054657,-1.800426,1.121596,-7.784098,3.982160,2104.791016,786.283569,395.179077,44.918026,37.337254,0.001038,0.000847,tani
-777.191589,3.187912,-24.445368,-17.617414,-4.749663,-1.282866,-8.142990,6.804862,2266.044434,598.449646,226.233154,37.423840,30.319567,0.000648,0.000608,tani
-757.955139,3.630230,-21.845913,-14.097806,-4.047993,-1.450406,-10.334481,4.373674,2484.116699,777.442627,580.671936,37.154064,38.741112,0.000966,0.000767,tani
-730.898865,16.083740,-18.731108,-8.334781,-0.821251,-1.201313,-11.458088,5.383757,1727.647339,765.412903,269.634491,27.927408,37.884762,0.000650,0.000335,tani
-726.264160,8.885746,-19.980366,-10.710443,0.963699,0.701061,-13.284397,2.327553,1914.790161,724.371155,198.521545,33.336678,39.906151,0.000576,0.000303,tani
-736.509827,16.509760,-13.998213,-6.992093,-0.689368,1.135513,-10.011276,4.449650,1191.982178,501.291290,243.895020,36.646980,44.803776,0.000440,0.000268,tani
-739.151001,15.386449,-13.751504,-6.582795,2.103068,0.634435,-10.934509,1.046856,1489.897461,719.615295,267.633728,42.342106,50.843182,0.000587,0.000364,tani
-760.758484,19.559708,-17.239708,-12.233891,-3.098522,2.706135,-8.160654,4.031379,1930.332764,829.391357,434.392120,29.618938,33.310780,0.000960,0.000701,tani
-778.337097,10.006666,-22.467344,-18.872540,-6.137798,1.193522,-5.941319,4.455843,2555.477783,892.090820,270.111237,40.898468,31.170677,0.001165,0.000909,tani
-755.967651,19.377895,-12.711812,-13.303179,-2.017367,0.605455,-9.909134,3.459827,2146.592529,830.455566,198.018326,29.222178,43.265770,0.000884,0.000636,tani
-758.676758,1.933640,-22.030451,-13.736660,-3.080405,-2.172039,-11.534355,3.705470,3380.139648,1193.437866,252.304550,38.855865,27.924772,0.001337,0.001073,tani
-749.604553,9.125180,-18.516003,-12.864366,-1.153513,1.032507,-12.058724,1.826082,3356.036377,1126.148804,232.429947,53.516968,31.028316,0.001120,0.000829,tani
-743.177734,7.371469,-21.614626,-10.023214,0.374734,2.131220,-11.254098,0.138863,2402.750732,933.641174,377.005768,39.892994,34.781315,0.000869,0.000534,tani
-733.021423,1.431571,-20.142073,-11.252213,-4.587572,2.712941,-10.318274,1.595112,2363.333008,858.394409,460.516449,41.882114,34.099541,0.000698,0.000463,tani
-726.747192,2.996085,-22.078854,-11.952292,-4.588965,-1.042009,-11.747954,1.260025,2340.045410,630.277710,330.884155,44.394115,36.913811,0.000528,0.000381,tani
-721.117371,-1.596118,-19.393003,-9.348002,-5.143078,-3.923376,-10.137803,0.972776,2510.450928,647.188477,354.623505,42.697449,31.455584,0.000527,0.000415,tani
-728.310425,0.736642,-20.614851,-9.911031,-6.187987,-6.517484,-14.707884,-1.067678,2183.730957,689.234924,358.937592,37.516392,25.924179,0.000604,0.000431,tani
-719.225342,2.593697,-24.585979,-8.671615,-1.966728,-2.022910,-15.038107,0.162274,1795.145630,557.751587,244.339661,31.297613,44.013241,0.000456,0.000264,tani
-728.547485,3.345497,-22.906767,-8.208459,-3.157904,-4.067785,-11.993809,-1.870528,2052.431885,585.105469,410.545807,45.610519,37.333996,0.000539,0.000394,tani
-721.800171,4.873604,-19.593689,-9.925010,-5.190402,-4.567440,-13.711227,1.196560,1918.954346,792.506226,473.549438,39.642052,49.622036,0.000534,0.000292,tani
-757.924194,6.604023,-14.042425,-13.747743,-1.890648,3.090266,-8.671852,-0.064340,3608.166260,1060.756714,305.817902,28.026911,33.689999,0.001182,0.000931,tani
-748.295715,12.164449,-13.930632,-8.972186,-0.050515,0.499024,-9.041790,0.404399,1684.965576,784.038391,404.423004,53.400455,52.072296,0.000918,0.000656,tani
-780.895752,6.258485,-20.526161,-20.795919,-9.738649,-3.064700,-10.172141,5.641090,1018.235962,293.008820,301.645569,39.717697,43.336315,0.000415,0.000344,tani
-772.901428,1.431694,-21.232250,-14.477708,-5.527046,-6.619883,-10.722880,2.713440,1483.358032,325.906647,143.165970,36.207687,40.353832,0.000397,0.000392,tani
-743.946106,-2.142225,12.800785,-6.999765,-4.216668,3.606367,1.221363,0.702880,11387.700195,1245.933716,270.490845,44.957119,67.207054,0.003018,0.008271,tani
-780.078247,1.870814,14.373882,-5.373913,0.841672,9.876912,5.159470,1.178554,6103.073730,740.774475,161.954437,59.863384,50.351761,0.000969,0.002539,tani
-755.865906,-1.519212,14.665442,-5.643149,1.955609,4.366599,3.268535,0.401443,7951.818359,908.902893,329.887238,54.587570,55.935917,0.000909,0.002452,tani
-779.088196,-15.723985,0.233899,-14.619468,-7.532104,-3.854036,-3.889521,1.194970,8014.027344,944.056274,221.625000,60.812271,58.250462,0.000742,0.003022,tani
-750.400146,-7.525998,7.743981,-11.374218,-1.744754,4.467130,0.956998,0.298960,11885.926758,759.154236,272.664490,54.854012,64.639793,0.000769,0.002921,tani
-788.793152,-9.288254,-0.570532,-14.058187,-6.971659,0.586376,1.931074,0.714535,6495.399414,698.571106,188.641907,40.548412,84.815926,0.000869,0.003010,tani
-774.674744,-10.675070,1.893609,-15.544790,-6.505252,5.751293,-0.079006,-4.451846,8127.303223,764.204407,359.861481,38.149227,82.249817,0.001103,0.003195,tani
-762.574036,-4.975110,6.786441,-12.107203,-8.193275,-0.295700,-1.591714,4.776239,8269.425781,885.288330,241.240936,35.701893,68.204346,0.000861,0.002180,tani
-770.016846,-13.059317,0.230802,-13.573022,-5.955470,2.436043,0.192064,-7.762838,10930.879883,867.107849,210.096909,100.121567,67.522064,0.001234,0.004264,tani
-735.482422,-5.474965,9.997365,-9.898819,-3.595049,5.020430,3.809855,3.192962,9226.302734,1000.044250,286.415558,51.437584,47.625294,0.000705,0.001824,tani
-779.001038,-15.407696,-1.331196,-14.715942,-7.393616,2.415324,0.741383,-1.236989,8990.230469,618.823303,242.811646,62.343960,71.507004,0.000747,0.002721,tani
-763.630554,-3.860726,6.777416,-7.519945,-5.368816,1.480855,3.948202,1.932312,8299.747070,763.205811,206.808746,31.779011,61.274967,0.000866,0.002562,tani
-734.073608,-12.325241,1.761307,-10.627943,-2.710020,0.603001,2.178042,3.257387,14473.931641,817.767273,217.158035,25.421741,31.227926,0.000819,0.003520,tani
-747.853088,-8.301927,4.790684,-6.151746,-1.248769,7.866070,7.789004,4.246572,7975.624023,786.938965,272.291626,59.463322,41.046906,0.000678,0.001774,tani
-717.202393,-15.433771,3.952612,-5.729455,-2.702286,1.017123,4.560068,4.286877,12123.675781,787.160889,177.732010,38.791100,50.822243,0.000536,0.002346,tani
-744.416748,-13.822874,1.312533,-9.064483,-4.732957,-0.928710,2.939387,4.850070,10367.989258,857.140259,334.138580,37.319481,32.504528,0.000684,0.002261,tani
-724.784607,-7.272132,6.293791,-4.596987,1.839221,1.579335,3.882431,2.153517,15741.094727,749.341675,384.500092,26.253336,44.522942,0.000829,0.003026,tani
-702.054016,-10.392440,11.866501,-3.643070,3.779841,3.901193,2.823708,4.577486,12247.286133,850.362183,244.310959,63.636745,42.330139,0.000553,0.001956,tani
-750.606262,-6.315789,7.781377,-7.265047,0.196200,-0.525622,-0.592036,4.418094,12426.358398,707.361755,357.539520,33.694466,36.353706,0.000882,0.003274,tani
-746.643005,-13.358851,0.617203,-8.399118,-1.106644,-0.275229,1.540756,3.025056,11006.599609,722.389893,350.386688,36.930630,44.709354,0.000729,0.002507,tani
-743.877747,-5.930431,6.828000,-5.429016,1.840880,0.192784,2.321980,3.138359,13090.512695,631.172058,295.597290,26.950109,36.379631,0.000743,0.002642,tani
-707.988831,-11.150411,10.644460,-4.635209,1.703738,3.295252,2.776157,4.713978,12462.319336,710.008362,330.255829,40.142975,21.273579,0.000580,0.001789,tani
-723.674500,-7.185027,11.276433,-3.242100,-0.867055,7.189054,5.369608,4.541842,11773.809570,864.715027,456.473083,43.710934,27.773876,0.000782,0.002198,tani
-692.759338,-8.357409,8.952807,-6.676483,0.404964,1.976684,2.277631,4.675732,13830.349609,1053.668457,340.034607,27.894426,26.499035,0.000706,0.001876,tani
-722.931641,-11.310990,11.356164,-3.191594,0.344549,5.731627,4.685438,6.167181,11500.865234,776.771973,383.002991,67.952545,47.263199,0.000614,0.001893,tani
-675.738586,-14.794263,5.158409,-4.066073,6.800579,2.835341,3.434622,4.352256,12966.455078,1277.647217,266.480835,43.623924,19.757662,0.000538,0.001322,tani
-718.248047,-9.458814,9.980972,-5.331268,1.754819,5.671169,3.825368,3.389610,13081.962891,864.078674,309.001404,43.246281,30.041943,0.000672,0.002008,tani
-688.714905,-12.694399,9.457863,-8.644588,3.495152,3.124675,3.163772,2.817594,11019.039062,1054.077515,322.412720,54.013382,35.555599,0.000753,0.001959,tani
-705.109924,-8.825874,13.420753,-4.070655,2.034564,1.605112,3.073151,4.328780,9597.315430,1050.089355,338.370819,38.600792,40.057240,0.000758,0.001892,tani
-714.214050,-8.552737,13.760661,-3.881906,2.239567,3.156177,2.325886,5.245914,10428.053711,1092.649658,313.637756,53.002926,45.669689,0.000579,0.001299,tani
-689.651550,-7.693172,12.582314,-2.580915,5.406705,3.288332,4.753891,5.070852,11491.595703,976.573975,330.452759,22.586613,29.504675,0.000527,0.001235,tani
-697.279663,-4.887771,14.070476,-1.357061,4.832701,5.885202,7.666410,6.122656,11612.167969,1068.598755,333.871796,45.566860,36.847912,0.000621,0.001154,tani
-702.051941,-8.443065,5.119177,-8.413399,3.937393,7.033043,9.388195,3.156312,15708.383789,803.134277,255.318130,43.622746,48.520504,0.000654,0.002995,tani
-800.311646,-6.285565,-9.118760,-21.380762,-8.317585,1.643530,7.431468,-1.053536,2659.444092,483.988739,187.917419,26.095497,56.765320,0.000651,0.001627,tani
-796.693726,-8.591780,-4.576595,-21.439325,-6.299765,2.535271,3.657168,0.327917,2770.107178,372.662567,141.710678,37.468697,38.915340,0.000347,0.001057,tani
-781.077026,3.687984,8.043129,-9.068784,-0.155205,11.032407,10.795671,7.317788,6284.629395,213.762115,105.165863,45.034012,49.018707,0.000726,0.000931,tani
-708.462585,3.275975,12.983983,0.296989,4.330519,10.563891,6.097286,7.766903,10264.404297,428.621246,154.985580,130.812943,28.786583,0.001490,0.000630,tani
-731.679077,2.424805,10.569691,-3.149123,5.955180,13.639565,10.111331,4.865751,8712.000977,746.444153,113.455544,154.136871,39.174820,0.002749,0.000737,tani
-695.911865,-3.007542,7.101670,-0.586341,6.300986,15.182453,7.824652,3.482568,11068.819336,726.893555,251.916595,87.531975,38.554512,0.002631,0.000928,tani
-728.032715,-2.794780,5.853968,-1.580045,6.549950,10.842919,4.066354,3.350975,9875.327148,385.160736,319.380646,75.012146,22.761719,0.001581,0.001331,tani
-705.696594,-10.228375,1.725102,-2.204261,2.961082,8.143583,3.379018,0.681187,11955.746094,593.969849,267.949219,59.824348,53.434658,0.002100,0.001244,tani
-753.109863,-6.315105,3.117597,-2.932988,3.451263,11.646537,10.710673,3.041194,9298.586914,692.963745,232.501099,84.080902,34.186367,0.002639,0.001074,tani
-759.830566,-0.554113,11.695733,-5.674863,-2.267799,8.019173,11.925217,6.524140,11401.013672,593.626648,179.319122,68.810661,30.669916,0.001921,0.001582,tani
-732.598938,-3.343604,4.055906,-7.159650,-2.763104,5.713303,6.443253,3.339450,17240.363281,602.311890,227.232193,23.634071,27.681093,0.001545,0.001952,tani
-752.976562,-1.232565,6.065577,-5.289142,1.592836,7.286074,8.728040,3.753704,10400.239258,682.013367,289.282745,69.540787,43.008575,0.002005,0.000936,tani
-703.666748,-8.213392,5.415685,-4.727096,-2.240388,4.698472,5.751704,2.296091,16309.266602,570.484192,325.054504,40.226109,31.048939,0.001202,0.001774,tani
-727.400208,-1.583830,7.326964,-2.302950,2.685143,8.298776,7.448669,2.547193,9448.161133,649.119873,199.954147,64.244308,36.327599,0.002821,0.001335,tani
-711.205750,-7.305769,4.958567,-6.643243,0.660691,8.337932,6.323675,2.447291,16110.393555,663.003540,292.241486,68.474281,30.748152,0.001988,0.002014,tani
-728.705627,-3.051409,1.447900,-6.140173,0.256095,5.865785,8.216170,1.961023,17389.500000,607.473511,241.499893,26.167145,37.572929,0.001626,0.001614,tani
-705.661499,-12.917724,1.357722,-9.161392,-2.957504,6.021953,5.840073,5.051951,15376.019531,779.925537,244.084091,75.774582,44.406826,0.002171,0.001691,tani
-759.153564,-1.124454,0.074972,-9.953550,-1.416859,7.218568,7.162205,2.142848,13416.025391,319.904785,191.737152,51.609715,44.017597,0.000817,0.001797,tani
-698.254883,-4.576837,10.061893,-1.115529,4.642413,9.263618,7.623711,2.137059,11162.167969,488.822449,216.940842,67.887276,54.338234,0.002213,0.001272,tani
